Spelling,Corrected,Suggestion,Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
que,<DELETE_SENTENCE>,,buscar un <POI>#0 que tengan un rango de <NUMBER>#0 estrellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tengan,<DELETE_SENTENCE>,,buscar un <POI>#0 que tengan un rango de <NUMBER>#0 estrellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rango,<DELETE_SENTENCE>,,buscar un <POI>#0 que tengan un rango de <NUMBER>#0 estrellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de,<DELETE_SENTENCE>,,buscar un <POI>#0 que tengan un rango de <NUMBER>#0 estrellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
estrellas,<DELETE_SENTENCE>,,buscar un <POI>#0 que tengan un rango de <NUMBER>#0 estrellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
displa,display,,displa phone numbers of places nearest to here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resraurant,restaurant,,how about the <AMENITY>#0 which are open now and are moderately priced and are less than <DIST>#0 from resraurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
possiable,possible,,Is it possiable that they are still open.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lacoted,located,,are the ones that lacoted in <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saerch,search,,"saerch location of <POI>#0 and send info of it's, using <COMM_METHOD>#0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neigbhorhood,neighborhood,,please tell me the neigbhorhood <POI>#0 is in if it is near <NEIGHBORHOOD>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adreess,address,,can you find adreess of the <POI>#0 that has <AMENITY>#0 and opens earliest?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andwhich,and which,,send address of <POI>#0  with <COMM_METHOD>#0 andwhich is open at <TIME>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exlude,exclude,,exlude <POI>#0 and find any other <AMENITY>#0 open now phone number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
:,:,,: find directions from <AMENITY>#0 to <AMENITY>#1  and which is in walking distance from here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moderatelt,moderately,,get the directions from here to <AMENITY>#0 that is moderatelt priced at most and has <CUISINE_OF>#0 cuisine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teh,the,,give me directions from teh <AMENITY>#0 nearest here in <POI>#0 to here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fing,find,,find address of <POI>#0 where is open latest and fing its opening hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
theaddress,the address,,what is theaddress and open hours of <POI>#0 with a  <AMENITY>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
off-street,off-street,,find the nearest <AMENITY>#0 that is within walking distance of the <POI>#0 and has off-street <AMENITY>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top-rated,top-rated,,are there any top-rated <NEIGHBORHOOD>#0 <AMENITY>#0 that are not in <NEIGHBORHOOD>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NEIGHBORHOOD>#1,<NEIGHBORHOOD>#1,,are there any top-rated <NEIGHBORHOOD>#0 <AMENITY>#0 that are not in <NEIGHBORHOOD>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
best-rated,best-rated,,find the <NUMBER>#0 cheapest <AMENITY>#0 near the cheapest best-rated <AMENITY>#1 within walking distance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<NUMBER>#1,<NUMBER>#1,,which <NUMBER>#0 <AMENITY>#0 are the <NUMBER>#1 best <AMENITY>#1 in <NEIGHBORHOOD>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doesn,does not,,find a good <CUISINE_OF>#0 <AMENITY>#0 that doesn ' t cost too much,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
',',,forward those places ' s rating to <PERSON>#0 where those places are near here,,,referenceable,,referenceable,Call customers that are referenceable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<STATUS>#0,<STATUS>#0,<STATUS>#0,Call customers with <STATUS>#0 status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PRODUCT>#0,<PRODUCT>#0,<PRODUCT>#0,Assistant what customers are using our <PRODUCT>#0 product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
referencable,referenceable,referencable,show me the addresses of customers who are referencable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<CATEGORY>#0,<CATEGORY>#0,<CATEGORY>#0,Fine me customers who are in the <CATEGORY>#0 industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<POI>#0's,<POI>#0 's,<POI>#0's,Give me <POI>#0's address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and/or,and ,and/or,Call current <POI>#0 customers that reside nearby and/or are easily referenced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference-ready,reference ready,reference-ready,<POI>#0 has nearby reference-ready customers that should be contacted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
customers's,customers 's,customers's,Show me all customers's address excluding <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ahold,a hold,ahold,get ahold of non- <POI>#0  referenceable customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-,non,non-,get ahold of non- <POI>#0  referenceable customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference-able,referenceable,reference-able,Who handles the reference-able customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whene,where,whene,We must identify competition that draw customers in areas whene <POI>#0 is established,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<POI>#0s,<POI>#0 's,<POI>#0s,Who is <POI>#0s sales person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chace,chance,chace,Make a call to high chace referenceable customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product<PRODUCT>#0,product <PRODUCT>#0,product<PRODUCT>#0,our customers with the chances of using our product<PRODUCT>#0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-<POI>#0,non <POI>#0,non-<POI>#0,call non-<POI>#0 customers with <STATUS>#0 deal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0's,<PERSON>#0 's,<PERSON>#0's,find our chances with <PERSON>#0's customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
custumers,customers,custumers,Show me the representatives of custumers in high accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PRODUCT>#050%,<DELETE_SENTENCE>,<PRODUCT>#050%,Let me show you the deal you get with using the product <PRODUCT>#050% off your next item of purchase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cus<PERSON>#0er's,customer 's,cus<PERSON>#0er's,Find <PERSON>#0's cus<PERSON>#0er's product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cus<PERSON>#0er,customer,cus<PERSON>#0er,Find the product of <PERSON>#0's cus<PERSON>#0er,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0s,<PERSON>#0 's,<PERSON>#0s,Show me <PERSON>#0s customers who are referenceable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
referenceables,referenceable,referenceables,Tell me customers referenceables with high deal value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cus<PERSON>#0ers,customers,cus<PERSON>#0ers,Show me cus<PERSON>#0ers near <POI>#0 who had <PERSON>#0 as a salesman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
customerswhere,customers where,customerswhere,show me referenceable customerswhere the deal value with customers is highest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
represenitive,representative,represenitive,Who do we compete with that has <PERSON>#0 as their represenitive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
customers',customer 's,customers',Show me what our referenceable <CATEGORY>#0 customers' product is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrences,reference,refrences,I want <CATEGORY>#0 customer's addresses and refrences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aitomorrow,<DELETE_SENTENCE>,aitomorrow,AItomorrow I will be in Kansas City metro area so please locate the companies that would welcome our products and information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kansas,<DELETE_SENTENCE>,kansas,AItomorrow I will be in Kansas City metro area so please locate the companies that would welcome our products and information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aiplease,ai please,aiplease,AIplease provide me with a list of companies phone numbers and addresses for customers using <PRODUCT>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refereceable,referenceable,refereceable,Show me the address of refereceable customers that belong to <PERSON>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tneir,their,tneir,Can you show me <CATEGORY>#0 companies including tneir phone number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high-value,high value,high-value,Show me if any customers have high-value <STATUS>#0 deals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high-chance,high chance,high-chance,Tell me who we are competing the most with in <POI>#0 for our high-chance customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
referanceable,referenceable,referanceable,Call customers that are by <POI>#0 and referanceable customers of <PERSON>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<STATUS>#0-deal,<STATUS>#0 deal,<STATUS>#0-deal,Give directions from here to <STATUS>#0-deal customers near <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
utilising,utilising,utilising,find who were are competing with utilising <PRODUCT>#0 excluding <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aren’t,aren't,aren’t,Who are <CATEGORY>#0 customers who aren’t <POI>#0 but are near <POI>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
excuding,excluding,excuding,Excuding <POI>#0 please show me <CATEGORY>#0 companies that are our competitors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eith,with,eith,List the <NUMBER>#0 customers near <POI>#0 who we have the highest chance eith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
customer’s,customer 's,customer’s,If a customer’s status is <STATUS>#0 and they use the product <PRODUCT>#0 what’s the deal value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
what’s,what is,what’s,If a customer’s status is <STATUS>#0 and they use the product <PRODUCT>#0 what’s the deal value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rerenceable,referenceable,rerenceable,Show me a list of rerenceable customers that offer us a high deal value and give me directions from here to their locations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0’s,<PERSON>#0 's,<PERSON>#0’s,Show the route from here to <PERSON>#0’s customers that are not <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
likelyhood,likelihood,likelyhood,Call customers in the <CATEGORY>#0 industry where there is a high likelyhood they are not <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<STATUS>#0-status,<STATUS>#0 status,<STATUS>#0-status,Display the phone numbers of our <STATUS>#0-status <PRODUCT>#0 customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PRODUCT>#0's,<PRODUCT>#0 's,<PRODUCT>#0's,Please display the deal values for <PRODUCT>#0's customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dealthat,deal that,dealthat,Find the route to referenceable customers with a <STATUS>#0 dealthat are near <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
industy,industry,industy,Customers that are referenceable and in the <CATEGORY>#0 industy update status of customers to <STATUS>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
custoemers,customers,custoemers,Excluding <POI>#0 find high deal value <PRODUCT>#0 custoemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""", ,"""","I need customer phone numbers Specifically all our customers that are not <POI>#0 near <POI>#1 and have a status of ""<STATUS>#0""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chaance,chance,chaance,Show me customers whose status is <STATUS>#0 in <CATEGORY>#0 and where we have the highest chaance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
customersexcluding,customers excluding,customersexcluding,Show the competition and reasons for winning referenceable customersexcluding <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcs,<DELETE_SENTENCE>,pcs,Who do we compete with for customers in the sphere of <POI>#0 who produce PCs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
igh,high,igh,Get me our competition for <CATEGORY>#0 customers with igh deal value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<POI>#1's,<POI>#1 's,<POI>#1's,Compile a list of referenceable customers located near <POI>#0 and update their status to <STATUS>#0 Do not change <POI>#1's status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
referenfeable,referenceable,referenfeable,Show me our chances with <NUMBER>#0 cus<PERSON>#0ers who are referenfeable and who are also <PERSON>#0's cus<PERSON>#0ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refereneceable,referenceable,refereneceable,Who do we compete with for our highest chance refereneceable customers and what is the reason for winning them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highest-chance,highest chance,highest-chance,Who do we compete with for <PERSON>#0's highest-chance referenceable customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tvs,<DELETE_SENTENCE>,tvs,Give me the names of our competitors for customers who are <STATUS>#0 to producing TVs for us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tv,<DELETE_SENTENCE>,tv,Who do we compete with for TV production companies that are <STATUS>#0 to collaborating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numbersnear,numbers near,numbersnear,find <NUMBER>#0 customer phone numbersnear <POI>#0 and use <PRODUCT>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
customvers,customers,customvers,Find <NUMBER>#0 customvers near <POI>#0 using <PRODUCT>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
referenecable,referenceable,referenecable,Update the status of <NUMBER>#0 referenecable customers not with <POI>#0 to <STATUS>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reasongs,reason,reasongs,Show me the competition and reasongs for winning for referenceable <CATEGORY>#0 customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chancess,chances,chancess,Calculate and display the deal value and our chancess of success for our customers who are referenceable use <PRODUCT>#0 and are located near <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reinforceable,reinforceable,reinforceable,Find out our chance with customers in the <CATEGORY>#0 industry who are near <POI>#0 and are reinforceable and also find me their deal value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salesaman,salesman,salesaman,I want to call those customers where we have a high chance and the deal value is highest and the customer is referenceable and <PERSON>#0 is their salesaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
valuenear,value near,valuenear,Name <STATUS>#0 deal customers in the <CATEGORY>#0 industry with high deal valuenear <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addrress,address,addrress,Find the addrress of customers other than <POI>#0 with the highest chance and <STATUS>#0 deal status limit to <NUMBER>#0 results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cureently,currently,cureently,Please give me the list of <PERSON>#0’s high deal value cus<PERSON>#0ers cureently using our <PRODUCT>#0   Make sure they are referenceable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andd,and,andd,Show me the addresses of <NUMBER>#0 customers who are in <CATEGORY>#0 andd where we have a high chance with those <NUMBER>#0 customers and those <NUMBER>#0 customers are near <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whre,where,whre,Find me the addresses of <NUMBER>#0 customers near <POI>#0 whre we have a high chance with those <NUMBER>#0 customers and they are in <CATEGORY>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whos,whose,whos,display the deal value with <PERSON>#0s non <POI>#0 cus<PERSON>#0ers whos status is set to <STATUS>#0 and show our chances with those cus<PERSON>#0ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<POI>#0represent,<POI>#0 represent,<POI>#0represent,display the reason for wining customers we compete with who are Not <POI>#0represent <PERSON>#0 are are referenceable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cusotmers,customers,cusotmers,Filter those cusotmers using <PRODUCT>#0 and who are referenceable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrive,retrieve,retrive,retrive phone numbers for referencable customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
competiors,competitors,competiors,list our competiors near and including <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
referecencable,referenceable,referecencable,Select those customers in <CATEGORY>#0 using <PRODUCT>#0 and are referecencable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nubmers,numbers,nubmers,Show the customers with the highest chances and give me their phone nubmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrenceable,referenceable,refrenceable,How about those customers in <CATEGORY>#0 with the highest deal values and who are refrenceable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'<STATUS>#0',<STATUS>#0,'<STATUS>#0',Which customers identified as '<STATUS>#0' use products we compete against and what specific products do they use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cost-levels,cost levels,cost-levels,Bring up only those purchasers that are <CATEGORY>#0 business entities where the deal cost-levels are deemed high and where the purchasers are currently using our branded item entitled <PRODUCT>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
represenative,representative,represenative,Show me the represenative for high deal value customers excluding <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
referenceable,referenceable,referenceable,Call customers that are referenceable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<STATUS>#0,<STATUS>#0,<STATUS>#0,Call customers with <STATUS>#0 status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PRODUCT>#0,<PRODUCT>#0,<PRODUCT>#0,Assistant what customers are using our <PRODUCT>#0 product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
referencable,referenceable,referencable,show me the addresses of customers who are referencable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<CATEGORY>#0,<CATEGORY>#0,<CATEGORY>#0,Fine me customers who are in the <CATEGORY>#0 industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<POI>#0's,<POI>#0 's,<POI>#0's,Give me <POI>#0's address,,,,,,<PRODUCT>#050%,,<PRODUCT>#050%,Let me show you the deal you get with using the product <PRODUCT>#050% off your next item of purchase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aitomorrow,<DELETE_SENTENCE>,aitomorrow,AItomorrow I will be in Kansas City metro area so please locate the companies that would welcome our products and information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kansas,<DELETE_SENTENCE>,kansas,AItomorrow I will be in Kansas City metro area so please locate the companies that would welcome our products and information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcs,<DELETE_SENTENCE>,pcs,Who do we compete with for customers in the sphere of <POI>#0 who produce PCs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tvs,<DELETE_SENTENCE>,tvs,Give me the names of our competitors for customers who are <STATUS>#0 to producing TVs for us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tv,<DELETE_SENTENCE>,tv,Who do we compete with for TV production companies that are <STATUS>#0 to collaborating,,,,,,,,,<PRODUCT>#050%,,<PRODUCT>#050%,Let me show you the deal you get with using the product <PRODUCT>#050% off your next item of purchase,,,,,,,,,,,,,,,,,,,,,,,,,,,
thats,that is,thats,please find me open hours of <AMENITY>#0 with <AMENITY>#1 thats in neighborhood of <NEIGHBORHOOD>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
latests,latest,latests,"find directions from a <AMENITY>#0 that open earliest, to a <POI>#0 that open latests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lookup,look up,lookup,lookup number for the <AMENITY>#0 on <STREET>#0 that opens the earliest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walkable,walkable,walkable,give <POI>#0 's phone which is in <POI>#1 and walkable from here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th,the,th,show me th phone number of <POI>#0 in <NEIGHBORHOOD>#0 on <STREET>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doest,does,doest,at what time doest the <POI>#0 open which is nearest to here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
et,let,et,et me know about the closing time of the <AMENITY>#0 that is are no <CUISINE_OF>#0  cuisine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rating,,rating,what the rating of <POI>#0 that  is <ORDINAL>#0 nearest to <STREET>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
informations,information,informations,send informations of the nearest <POI>#0  to me to <PERSON>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
producst,products,producst,Find the producst for those non-<POI>#0 <CATEGORY>#0 customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cutomers,customers,cutomers,Who do we compete with for those cutomers of <STATUS>#0 status near <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<STATUS>#0d,<STATUS>#0,<STATUS>#0d,How about our referenceable <CATEGORY>#0 customers who have <STATUS>#0d deals and are not <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
execpt,except,execpt,Give directions to all <CATEGORY>#0 customers execpt <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exclusing,excluding,exclusing,Exclusing <POI>#0 please call all referenceable customers who are located near <POI>#1 and have a <STATUS>#0 status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entitipes,entities,entitipes,Delineate for me our chance with those business entitiPes where the entities in question are in the field of <CATEGORY>#0 and where the accordance value placed on said business entities is considered to be high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indwellers,,indwellers,Put in perspective for me our chance with those buyers where the buyers are <CATEGORY>#0 industry indwellers and  where the documented understanding valuation with those buyers is at its topmost level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
competiton,competition,competiton,Display who is the competiton for <PERSON>#0's <NUMBER>#0 customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
staus,status,staus,Show those customers near <POI>#0 with a <STATUS>#0 staus their deal values and chances for getting them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whome,whom,whome,List those customers with whome we have high chance whose deal values are highest and with whom the deal is <STATUS>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
custonmers,customers,custonmers,Display the highest valued custonmers <PERSON>#0 has near <POI>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
referenceale,referenceable,referenceale,Show me our chances for those customers that are working with <PERSON>#0 and are referenceale  What are their deal values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nunbers,numbers,nunbers,Display customers of <PERSON>#0s marked <STATUS>#0 and their phone nunbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft,<DELETE_SENTENCE>,microsoft,We compete with Microsoft for those customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hiw,how,hiw,Find those customers near <POI>#0 who are not <POI>#1 our competitors and hiw we won them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<POI>#1z,,<POI>#1z,Find our competition for those customers near <POI>#0 not <POI>#1z and why we won them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thr,the,thr,Find who our competition is for customers in thr <CATEGORY>#0 Industry with <POI>#0 with <STATUS>#0 status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conplcom,i<DELETE_SENTENCE>,conplcom,Show me customers marked <STATUS>#0 using <PRODUCT>#0 our chances with them and how many deals conplcom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cusstomers,customers,cusstomers,Update <NUMBER>#0 of our best prospective cusstomers who are using <PRODUCT>#0 to <STATUS>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
producta,products,producta,Show competition for customers in the <CATEGORY>#0 industry near <POI>#0 labeled <STATUS>#0 and their producta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liklihood,likelihood,liklihood,Please show the customers that are not <POI>#0 that <PERSON>#0 represents that we have a high liklihood of landing and their products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
custoemrs,customers,custoemrs,Show me who we compete with for cus<PERSON>#0ers and those custoemrs are near <POI>#0 and are referenceable and where <PERSON>#0 is their salesman and they are not <POI>#1 and also display the product of those cus<PERSON>#0ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#s,<DELETE_SENTENCE>,#s,identify <NUMBER>#0 highest value <STATUS>#0 customers close to <POI>#0 and show me their phone #s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
